name,version,directory,repository,summary,from package.json,from license,from readme
color-name,1.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/color-name,(none),MIT,MIT,MIT,
colorette,1.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/colorette,jorgebucaran/colorette,MIT,MIT,,
commander,2.20.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/commander,https://github.com/tj/commander.js,MIT,MIT,MIT,
commondir,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/commondir,http://github.com/substack/node-commondir,MIT,MIT,MIT,MIT
component-emitter,1.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/component-emitter,https://github.com/component/emitter,MIT,MIT,MIT,MIT
concat-map,0.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/concat-map,http://github.com/substack/node-concat-map,MIT,MIT,MIT,MIT
concat-stream,1.6.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/concat-stream,http://github.com/maxogden/concat-stream,MIT,MIT,MIT,MIT
console-browserify,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/console-browserify,http://github.com/browserify/console-browserify,MIT,MIT,,
constants-browserify,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/constants-browserify,http://github.com/juliangruber/constants-browserify,MIT,MIT,,
convert-source-map,1.8.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/convert-source-map,http://github.com/thlorenz/convert-source-map,MIT,MIT,,
copy-concurrently,1.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/copy-concurrently,https://github.com/npm/copy-concurrently,ISC,ISC,,
copy-descriptor,0.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/copy-descriptor,jonschlinkert/copy-descriptor,MIT,MIT,MIT,
core-js,3.16.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/core-js,https://github.com/zloirock/core-js,MIT,MIT,,
core-js-compat,3.16.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/core-js-compat,https://github.com/zloirock/core-js,MIT,MIT,,
core-util-is,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/core-util-is,http://github.com/isaacs/core-util-is,MIT,MIT,,
cosmiconfig,6.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cosmiconfig,https://github.com/davidtheclark/cosmiconfig,MIT,MIT,MIT,
create-ecdh,4.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/create-ecdh,https://github.com/crypto-browserify/createECDH,MIT,MIT,MIT,
create-hash,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/create-hash,git@github.com:crypto-browserify/createHash,MIT,MIT,MIT,
create-hmac,1.1.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/create-hmac,https://github.com/crypto-browserify/createHmac,MIT,MIT,MIT,
cross-spawn,5.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cross-spawn,http://github.com/IndigoUnited/node-cross-spawn,MIT,MIT,,
cross-spawn,6.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack-cli/node_modules/cross-spawn,(none),MIT,MIT,MIT,
crypto-browserify,3.12.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/crypto-browserify,http://github.com/crypto-browserify/crypto-browserify,MIT,MIT,MIT,MIT
csstype,2.6.17,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/csstype,https://github.com/frenic/csstype,MIT,MIT,,
csv,5.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/csv,https://github.com/adaltas/node-csv,MIT,MIT,MIT,MIT
csv-generate,3.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/csv-generate,http://www.github.com/adaltas/node-csv-generate,MIT,MIT,MIT,MIT
csv-parse,4.16.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/csv-parse,https://github.com/wdavidw/node-csv-parse,MIT,MIT,MIT,MIT
csv-stringify,5.6.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/csv-stringify,http://www.github.com/adaltas/node-csv-stringify,MIT,MIT,MIT,MIT
cyclist,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cyclist,http://github.com/mafintosh/cyclist,MIT,MIT,MIT,MIT
dataloader,1.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/dataloader,http://github.com/facebook/dataloader,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
debug,2.6.9,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/debug,(none),MIT,MIT,MIT,MIT
debug,4.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/debug,http://github.com/visionmedia/debug,MIT,MIT,MIT,MIT
decamelize,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/decamelize,sindresorhus/decamelize,MIT,MIT,MIT,MIT
decamelize-keys,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/decamelize-keys,dsblv/decamelize-keys,MIT,MIT,MIT,MIT
decode-uri-component,0.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/decode-uri-component,SamVerschueren/decode-uri-component,MIT,MIT,MIT,MIT
defaults,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/defaults,http://github.com/tmpvar/defaults,MIT,MIT,MIT,
define-properties,1.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/define-properties,http://github.com/ljharb/define-properties,MIT,MIT,MIT,
define-property,0.2.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/define-property,(none),MIT,MIT,MIT,MIT
define-property,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/extglob/node_modules/define-property,(none),MIT,MIT,MIT,
define-property,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/define-property,jonschlinkert/define-property,MIT,MIT,MIT,
des.js,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/des.js,ssh://git@github.com/indutny/des.js,MIT,MIT,,MIT
detect-file,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/detect-file,doowb/detect-file,MIT,MIT,MIT,
detect-indent,6.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/detect-indent,sindresorhus/detect-indent,MIT,MIT,MIT,
diffie-hellman,5.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/diffie-hellman,https://github.com/crypto-browserify/diffie-hellman,MIT,MIT,,
dir-glob,3.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/dir-glob,kevva/dir-glob,MIT,MIT,MIT,
domain-browser,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/domain-browser,https://github.com/bevry/domain-browser,MIT,MIT,,
dotenv,8.6.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/dotenv,http://github.com/motdotla/dotenv,BSD-2-Clause,BSD-2-Clause,,
duplexify,3.7.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/duplexify,http://github.com/mafintosh/duplexify,MIT,MIT,MIT,MIT
electron-to-chromium,1.3.791,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/electron-to-chromium,https://github.com/kilian/electron-to-chromium/,ISC,ISC,,
elliptic,6.5.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/elliptic,git@github.com:indutny/elliptic,MIT,MIT,,MIT
emoji-regex,7.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/emoji-regex,https://github.com/mathiasbynens/emoji-regex,MIT,MIT,,
emoji-regex,8.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/emoji-regex,(none),MIT,MIT,,
emojis-list,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/emojis-list,https://github.com/kikobeats/emojis-list,MIT,MIT,MIT,MIT
end-of-stream,1.4.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/end-of-stream,http://github.com/mafintosh/end-of-stream,MIT,MIT,MIT,MIT
enhanced-resolve,4.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/enhanced-resolve,http://github.com/webpack/enhanced-resolve,MIT,MIT,,MIT
enquirer,2.3.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/enquirer,enquirer/enquirer,MIT,MIT,MIT,
errno,0.1.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/errno,https://github.com/rvagg/node-errno,MIT,MIT,,MIT
error-ex,1.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/error-ex,qix-/node-error-ex,MIT,MIT,MIT,
escalade,3.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/escalade,lukeed/escalade,MIT,MIT,MIT,MIT
escape-string-regexp,1.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/escape-string-regexp,sindresorhus/escape-string-regexp,MIT,MIT,MIT,MIT
eslint-scope,4.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/eslint-scope,eslint/eslint-scope,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esprima,4.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/esprima,https://github.com/jquery/esprima,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esrecurse,4.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/esrecurse,https://github.com/estools/esrecurse,BSD-2-Clause,BSD-2-Clause,,
estraverse,4.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/estraverse,http://github.com/estools/estraverse,BSD-2-Clause,BSD-2-Clause,,
estraverse,5.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/esrecurse/node_modules/estraverse,(none),BSD-2-Clause,BSD-2-Clause,,
esutils,2.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/esutils,http://github.com/estools/esutils,BSD-2-Clause,BSD-2-Clause,,
events,3.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/events,http://github.com/Gozala/events,MIT,MIT,MIT,
evp_bytestokey,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/evp_bytestokey,https://github.com/crypto-browserify/EVP_BytesToKey,MIT,MIT,MIT,
execa,0.7.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/execa,sindresorhus/execa,MIT,MIT,MIT,MIT
expand-brackets,2.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/expand-brackets,jonschlinkert/expand-brackets,MIT,MIT,MIT,
expand-tilde,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/expand-tilde,jonschlinkert/expand-tilde,MIT,MIT,MIT,
extend-shallow,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/braces/node_modules/extend-shallow,(none),MIT,MIT,MIT,MIT
extend-shallow,3.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/extend-shallow,jonschlinkert/extend-shallow,MIT,MIT,MIT,
extendable-error,0.1.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/extendable-error,https://github.com/vilic/extendable-error,MIT,MIT,,MIT
external-editor,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/external-editor,https://github.com/mrkmg/node-external-editor,MIT,MIT,MIT,MIT
extglob,2.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/extglob,micromatch/extglob,MIT,MIT,MIT,
fast-deep-equal,3.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,MIT,MIT,MIT,
fast-glob,3.2.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fast-glob,mrmlnc/fast-glob,MIT,MIT,MIT,MIT
fast-json-stable-stringify,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fast-json-stable-stringify,http://github.com/epoberezkin/fast-json-stable-stringify,MIT,MIT,MIT,
fastq,1.11.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fastq,https://github.com/mcollina/fastq,ISC,ISC,,ISC
figgy-pudding,3.5.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/figgy-pudding,https://github.com/npm/figgy-pudding,ISC,ISC,ISC,
file-uri-to-path,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/file-uri-to-path,http://github.com/TooTallNate/file-uri-to-path,MIT,MIT,,MIT
fill-range,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/fill-range,(none),MIT,MIT,MIT,
fill-range,7.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fill-range,jonschlinkert/fill-range,MIT,MIT,MIT,
find-cache-dir,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/terser-webpack-plugin/node_modules/find-cache-dir,(none),MIT,MIT,MIT,MIT
find-cache-dir,3.3.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/find-cache-dir,avajs/find-cache-dir,MIT,MIT,MIT,
find-root,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/find-root,git@github.com:js-n/find-root,MIT,MIT,,
find-up,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/find-up,(none),MIT,MIT,MIT,MIT
find-up,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/find-up,sindresorhus/find-up,MIT,MIT,MIT,
find-up,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/preferred-pm/node_modules/find-up,(none),MIT,MIT,MIT,
find-yarn-workspace-root2,1.2.16,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/find-yarn-workspace-root2,https://github.com/bluelovers/find-yarn-workspace-root,Apache;Apache-2.0,Apache-2.0,Apache,
findup-sync,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync,gulpjs/findup-sync,MIT,MIT,MIT,MIT
flush-write-stream,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/flush-write-stream,https://github.com/mafintosh/flush-write-stream,MIT,MIT,MIT,MIT
follow-redirects,1.14.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/follow-redirects,git@github.com:follow-redirects/follow-redirects,MIT,MIT,,
for-in,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/for-in,jonschlinkert/for-in,MIT,MIT,MIT,
fragment-cache,0.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fragment-cache,jonschlinkert/fragment-cache,MIT,MIT,MIT,
from2,2.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/from2,http://github.com/hughsk/from2,MIT,MIT,MIT,
fs-extra,7.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@changesets/cli/node_modules/fs-extra,(none),MIT,MIT,MIT,MIT
fs-extra,8.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fs-extra,https://github.com/jprichardson/node-fs-extra,MIT,MIT,MIT,MIT
fs-write-stream-atomic,1.0.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fs-write-stream-atomic,https://github.com/npm/fs-write-stream-atomic,ISC,ISC,ISC,
fs.realpath,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fs.realpath,https://github.com/isaacs/fs.realpath,ISC;MIT,ISC,ISC;MIT,
fsevents,1.2.13,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/fsevents,(none),MIT,MIT,MIT,MIT
fsevents,2.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/fsevents,https://github.com/fsevents/fsevents,MIT,MIT,MIT,MIT
function-bind,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/function-bind,http://github.com/Raynos/function-bind,MIT,MIT,,MIT
gensync,1.0.0-beta.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/gensync,https://github.com/loganfsmyth/gensync,MIT,MIT,,
get-caller-file,2.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/get-caller-file,https://github.com/stefanpenner/get-caller-file,ISC,ISC,ISC,
get-intrinsic,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/get-intrinsic,https://github.com/ljharb/get-intrinsic,MIT,MIT,MIT,
get-stream,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/get-stream,sindresorhus/get-stream,MIT,MIT,MIT,MIT
get-value,2.0.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/get-value,jonschlinkert/get-value,MIT,MIT,MIT,
glob,7.1.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/glob,http://github.com/isaacs/node-glob,ISC,ISC,ISC,
glob-parent,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/glob-parent,(none),ISC,ISC,ISC,
glob-parent,5.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/glob-parent,gulpjs/glob-parent,ISC,ISC,ISC,ISC
global-modules,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-dir/node_modules/global-modules,(none),MIT,MIT,MIT,
global-modules,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/global-modules,jonschlinkert/global-modules,MIT,MIT,MIT,
global-prefix,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-dir/node_modules/global-prefix,(none),MIT,MIT,MIT,
global-prefix,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/global-prefix,jonschlinkert/global-prefix,MIT,MIT,MIT,
globals,11.12.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/globals,sindresorhus/globals,MIT,MIT,MIT,MIT
globby,11.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/globby,sindresorhus/globby,MIT,MIT,MIT,
graceful-fs,4.2.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/graceful-fs,https://github.com/isaacs/node-graceful-fs,ISC,ISC,ISC,
grapheme-splitter,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/grapheme-splitter,https://github.com/orling/grapheme-splitter,MIT,MIT,MIT,
hard-rejection,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/hard-rejection,sindresorhus/hard-rejection,MIT,MIT,MIT,MIT
has,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has,http://github.com/tarruda/has,MIT,MIT,,
has-flag,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has-flag,sindresorhus/has-flag,MIT,MIT,MIT,MIT
has-flag,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/has-flag,(none),MIT,MIT,MIT,MIT
has-symbols,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has-symbols,http://github.com/inspect-js/has-symbols,MIT,MIT,MIT,
has-value,0.3.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unset-value/node_modules/has-value,(none),MIT,MIT,MIT,
has-value,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has-value,jonschlinkert/has-value,MIT,MIT,MIT,
has-values,0.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unset-value/node_modules/has-values,(none),MIT,MIT,MIT,
has-values,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has-values,jonschlinkert/has-values,MIT,MIT,MIT,
hash-base,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/hash-base,https://github.com/crypto-browserify/hash-base,MIT,MIT,MIT,MIT
hash.js,1.1.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/hash.js,git@github.com:indutny/hash.js,MIT,MIT,,MIT
hmac-drbg,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/hmac-drbg,ssh://git@github.com/indutny/hmac-drbg,MIT,MIT,,MIT
homedir-polyfill,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/homedir-polyfill,doowb/homedir-polyfill,MIT,MIT,MIT,
hosted-git-info,2.8.9,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/hosted-git-info,https://github.com/npm/hosted-git-info,ISC,ISC,,
https-browserify,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/https-browserify,http://github.com/substack/https-browserify,MIT,MIT,MIT,MIT
human-id,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/human-id,https://github.com/safebyte/human-id,MIT,MIT,MIT,
iconv-lite,0.4.24,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/iconv-lite,http://github.com/ashtuchkin/iconv-lite,MIT,MIT,,
ieee754,1.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ieee754,http://github.com/feross/ieee754,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
iferr,0.1.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/iferr,https://github.com/shesek/iferr,MIT,MIT,MIT,MIT
ignore,5.1.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ignore,git@github.com:kaelzhang/node-ignore,MIT,MIT,,
import-fresh,3.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/import-fresh,sindresorhus/import-fresh,MIT,MIT,MIT,
import-local,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/import-local,sindresorhus/import-local,MIT,MIT,MIT,MIT
imurmurhash,0.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/imurmurhash,https://github.com/jensyt/imurmurhash-js,MIT,MIT,,MIT
indent-string,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/indent-string,sindresorhus/indent-string,MIT,MIT,MIT,MIT
infer-owner,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/infer-owner,https://github.com/npm/infer-owner,ISC,ISC,ISC,
inflight,1.0.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/inflight,https://github.com/npm/inflight,ISC,ISC,ISC,
inherits,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/assert/node_modules/inherits,(none),ISC,ISC,ISC,
inherits,2.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/util/node_modules/inherits,(none),ISC,ISC,ISC,
inherits,2.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/inherits,http://github.com/isaacs/inherits,ISC,ISC,ISC,
ini,1.3.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ini,http://github.com/isaacs/ini,ISC,ISC,ISC,
interpret,1.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/interpret,gulpjs/interpret,MIT,MIT,,
is-accessor-descriptor,0.1.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/is-accessor-descriptor,(none),MIT,MIT,MIT,MIT
is-accessor-descriptor,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-accessor-descriptor,jonschlinkert/is-accessor-descriptor,MIT,MIT,MIT,
is-arrayish,0.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-arrayish,https://github.com/qix-/node-is-arrayish,MIT,MIT,MIT,
is-binary-path,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/is-binary-path,(none),MIT,MIT,MIT,MIT
is-binary-path,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-binary-path,sindresorhus/is-binary-path,MIT,MIT,MIT,MIT
is-buffer,1.1.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-buffer,http://github.com/feross/is-buffer,MIT,MIT,MIT,
is-ci,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-ci,https://github.com/watson/is-ci,MIT,MIT,MIT,
is-core-module,2.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-core-module,https://github.com/inspect-js/is-core-module,MIT,MIT,MIT,
is-data-descriptor,0.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/is-data-descriptor,(none),MIT,MIT,MIT,MIT
is-data-descriptor,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-data-descriptor,jonschlinkert/is-data-descriptor,MIT,MIT,MIT,
is-descriptor,0.1.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/is-descriptor,(none),MIT,MIT,MIT,
is-descriptor,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-descriptor,jonschlinkert/is-descriptor,MIT,MIT,MIT,
is-extendable,0.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/is-extendable,(none),MIT,MIT,MIT,MIT
is-extendable,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-extendable,jonschlinkert/is-extendable,MIT,MIT,MIT,
is-extglob,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-extglob,jonschlinkert/is-extglob,MIT,MIT,MIT,
